"","Rpred","Rprey","preyper"
"485","Windowpane","OceanPout",0.00295285868486296
"486","Windowpane","SilverHake",0.00328095409429217
"487","Windowpane","LgCopepods",0.00612290161734036
"488","Windowpane","Macrobenthos",0.10303567891426
"489","Windowpane","SmPelagics",0.14272150310171
"490","Windowpane","OtherShrimps",0.187604955111627
"491","Windowpane","Micronekton",0.549195669629756
"492","WinterFlounder","AmLobster",0.00115786019909117
"493","WinterFlounder","OtherShrimps",0.00168179193917992
"494","WinterFlounder","SmPelagics",0.00353147360722806
"495","WinterFlounder","Micronekton",0.00407724680107239
"496","WinterFlounder","LgCopepods",0.00456775848541465
"497","WinterFlounder","Megabenthos",0.016246278548507
"498","WinterFlounder","OtherCephalopods",0.0164995078370491
"499","WinterFlounder","GelZooplankton",0.0291456779835265
"500","WinterFlounder","Macrobenthos",0.923092404598931
"501","WinterSkate","YTFlounder",9.58188335650956e-05
"502","WinterSkate","NShrimp",0.000294827180200294
"503","WinterSkate","WitchFlounder",0.000442240770300441
"504","WinterSkate","LgCopepods",0.000611766398915611
"505","WinterSkate","OceanPout",0.00108348988723608
"506","WinterSkate","OtherSkates",0.00147413590100147
"507","WinterSkate","RiverHerring",0.00176896308120177
"508","WinterSkate","AmPlaice",0.00249866035219749
"509","WinterSkate","AmLobster",0.00486464847330486
"510","WinterSkate","OtherCephalopods",0.00553752450593471
"511","WinterSkate","AtlMackerel",0.0303671995606303
"512","WinterSkate","Megabenthos",0.033549121902942
"513","WinterSkate","AtlHerring",0.0405387372775405
"514","WinterSkate","OtherDemersals",0.0439845299461314
"515","WinterSkate","SilverHake",0.046066746906296
"516","WinterSkate","Micronekton",0.0521674449313551
"517","WinterSkate","OtherShrimps",0.0589473122092178
"518","WinterSkate","Macrobenthos",0.329318532247697
"519","WinterSkate","SmPelagics",0.346388299634332
"520","WitchFlounder","LgCopepods",2.67914690035053e-05
"521","WitchFlounder","OtherCephalopods",0.000201247035672329
"522","WitchFlounder","GelZooplankton",0.00206680705635482
"523","WitchFlounder","OtherShrimps",0.00486798284106302
"524","WitchFlounder","Megabenthos",0.00495305545159723
"525","WitchFlounder","Micronekton",0.0263433796719513
"526","WitchFlounder","Macrobenthos",0.961540736474358
"527","YTFlounder","GelZooplankton",0.00259395694354468
"528","YTFlounder","OtherShrimps",0.00605256620160425
"529","YTFlounder","Megabenthos",0.0076757544102163
"530","YTFlounder","LgCopepods",0.00949152427069757
"531","YTFlounder","Micronekton",0.0125871224743988
"532","YTFlounder","SmPelagics",0.0618226404878148
"533","YTFlounder","Macrobenthos",0.899776435211724
"534","BaleenWhales","AmPlaice",0.00205403893242476
"535","BaleenWhales","Cusk",0.000866003702441794
"536","BaleenWhales","Fourspot",2.1758886996025e-05
"537","BaleenWhales","Haddock",0.00541796286201022
"538","BaleenWhales","LittleSkate",0.00023499597955707
"539","BaleenWhales","OceanPout",0.00016536754116979
"540","BaleenWhales","OtherDemersals",0.000948687473026689
"541","BaleenWhales","Redfish",0.00192348561044861
"542","BaleenWhales","RedHake",0.00181469117546848
"543","BaleenWhales","SmFlatfishes",0
"544","BaleenWhales","SummerFlounder",8.70355479840999e-06
"545","BaleenWhales","Windowpane",3.481421919364e-05
"546","BaleenWhales","WinterFlounder",0.00041777063032368
"547","BaleenWhales","WinterSkate",0.00053091684270301
"548","BaleenWhales","WitchFlounder",0.000735450380465645
"549","BaleenWhales","YTFlounder",0.000152312208972175
"550","BaleenWhales","Barndoor",0
"551","BaleenWhales","BlackSeaBass",2.18511397423191e-05
"552","BaleenWhales","OtherSkates",0.0110020488602577
"553","BaleenWhales","AtlHalibut",0.000377623480243161
"554","BaleenWhales","Cod",0.0493176265197568
"555","BaleenWhales","LgCopepods",0.153928
"556","BaleenWhales","Micronekton",0.5024855
"557","BaleenWhales","AtlHerring",0.123335273404255
"558","BaleenWhales","AtlMackerel",0.0247495531914894
"559","BaleenWhales","Butterfish",0.00701237340425532
"560","BaleenWhales","Mesopelagics",0.000519318012820513
"561","BaleenWhales","RiverHerring",0.0145409043589744
"562","BaleenWhales","SmPelagics",0.0659533876282051
"563","BaleenWhales","Illex",0.02836121176781
"564","BaleenWhales","Loligo",0.00306831823218997
"565","BaleenWhales","OtherCephalopods",0
"566","Odontocetes","Bacteria",0
"567","Odontocetes","BaleenWhales",0
"568","Odontocetes","AmPlaice",0.0149346187393526
"569","Odontocetes","Cusk",0.00629658713798978
"570","Odontocetes","Fourspot",0.000158205706984668
"571","Odontocetes","Haddock",0.0393932210391823
"572","Odontocetes","LittleSkate",0.00170862163543441
"573","Odontocetes","OceanPout",0.00120236337308348
"574","Odontocetes","OtherDemersals",0.00689776882453152
"575","Odontocetes","Redfish",0.0139853844974446
"576","Odontocetes","RedHake",0.0131943559625213
"577","Odontocetes","SmFlatfishes",0
"578","Odontocetes","SummerFlounder",6.32822827938671e-05
"579","Odontocetes","Windowpane",0.000253129131175468
"580","Odontocetes","WinterFlounder",0.00303754957410562
"581","Odontocetes","WinterSkate",0.00386021925042589
"582","Odontocetes","WitchFlounder",0.00534735289608177
"583","Odontocetes","YTFlounder",0.00110743994889267
"584","Odontocetes","Barndoor",0
"585","Odontocetes","BlackSeaBass",9.0498592666006e-05
"586","Odontocetes","OtherSkates",0.045566041407334
"587","Odontocetes","AtlHalibut",0.0013472537993921
"588","Odontocetes","Cod",0.175951346200608
"589","Odontocetes","Detritus",0
"590","Odontocetes","Discard",0
"591","Odontocetes","GelZooplankton",0
"592","Odontocetes","HMS",0
"593","Odontocetes","LgCopepods",0
"594","Odontocetes","Micronekton",0.000274618
"595","Odontocetes","Macrobenthos",0.005182796
"596","Odontocetes","OtherPelagics",0
"597","Odontocetes","AtlScallop",0
"598","Odontocetes","Megabenthos",0
"599","Odontocetes","AmLobster",0
"600","Odontocetes","Microzooplankton",0
"601","Odontocetes","Odontocetes",0
"602","Odontocetes","Phytoplankton",0
"603","Odontocetes","Pinnipeds",0
"604","Odontocetes","SeaBirds",0
"605","Odontocetes","Sharks",0
"606","Odontocetes","NShrimp",8.23854e-05
"607","Odontocetes","OtherShrimps",0.0001922326
"608","Odontocetes","SmCopepods",0
"609","Odontocetes","SmPelagics",0.053599283525641
"610","Odontocetes","AtlHerring",0.181954143882979
"611","Odontocetes","AtlMackerel",0.0365125372340426
"612","Odontocetes","Butterfish",0.0103452188829787
"613","Odontocetes","Mesopelagics",0.000422041602564103
"614","Odontocetes","RiverHerring",0.0118171648717949
"615","Odontocetes","Illex",0.329567352506596
"616","Odontocetes","Loligo",0.0356549474934037
"617","Odontocetes","OtherCephalopods",0
"618","SeaBirds","Bacteria",0
"619","SeaBirds","BaleenWhales",0
"620","SeaBirds","AmPlaice",0.00268029528676888
"621","SeaBirds","Cusk",0.00113003975014196
"622","SeaBirds","Fourspot",2.83929585462805e-05
"623","SeaBirds","Haddock",0.00706984667802385
"624","SeaBirds","LittleSkate",0.00030664395229983
"625","SeaBirds","OceanPout",0.000215786484951732
"626","SeaBirds","OtherDemersals",0.00123793299261783
"627","SeaBirds","Redfish",0.0025099375354912
"628","SeaBirds","RedHake",0.0023679727427598
"629","SeaBirds","SmFlatfishes",0
"630","SeaBirds","SummerFlounder",1.13571834185122e-05
"631","SeaBirds","Windowpane",4.54287336740488e-05
"632","SeaBirds","WinterFlounder",0.000545144804088586
"633","SeaBirds","WinterSkate",0.000692788188529245
"634","SeaBirds","WitchFlounder",0.000959681998864282
"635","SeaBirds","YTFlounder",0.000198750709823964
"636","SeaBirds","Barndoor",0
"637","SeaBirds","BlackSeaBass",2.62164122893954e-05
"638","SeaBirds","OtherSkates",0.0131999635877106
"639","SeaBirds","AtlHalibut",0.000217037310030395
"640","SeaBirds","Cod",0.0283450726899696
"641","SeaBirds","Detritus",0
"642","SeaBirds","Discard",0.0091007
"643","SeaBirds","GelZooplankton",0
"644","SeaBirds","HMS",0
"645","SeaBirds","LgCopepods",0.03427451
"646","SeaBirds","Micronekton",0.2405256
"647","SeaBirds","Macrobenthos",0
"648","SeaBirds","OtherPelagics",0.000353094
"649","SeaBirds","AtlScallop",0
"650","SeaBirds","Megabenthos",0
"651","SeaBirds","AmLobster",0
"652","SeaBirds","Microzooplankton",0
"653","SeaBirds","Odontocetes",0
"654","SeaBirds","Phytoplankton",0
"655","SeaBirds","Pinnipeds",0
"656","SeaBirds","SeaBirds",0
"657","SeaBirds","Sharks",0
"658","SeaBirds","NShrimp",0.006471918
"659","SeaBirds","OtherShrimps",0.015101142
"660","SeaBirds","SmCopepods",0
"661","SeaBirds","SmPelagics",0.23875322
"662","SeaBirds","AtlHerring",0.248025509840426
"663","SeaBirds","AtlMackerel",0.0497710053191489
"664","SeaBirds","Butterfish",0.0141017848404255
"665","SeaBirds","Mesopelagics",0.00172105
"666","SeaBirds","RiverHerring",0.0481894
"667","SeaBirds","Illex",0.0287159262269129
"668","SeaBirds","Loligo",0.00310669377308707
"669","SeaBirds","OtherCephalopods",0
"670","Pinnipeds","Bacteria",0
"671","Pinnipeds","BaleenWhales",0
"672","Pinnipeds","AmPlaice",0.0337179806927882
"673","Pinnipeds","Cusk",0.0142158435547984
"674","Pinnipeds","Fourspot",0.000357181998864282
"675","Pinnipeds","Haddock",0.0889383177172061
"676","Pinnipeds","LittleSkate",0.00385756558773424
"677","Pinnipeds","OceanPout",0.00271458319136854
"678","Pinnipeds","OtherDemersals",0.0155731351504827
"679","Pinnipeds","Redfish",0.0315748886996025
"680","Pinnipeds","RedHake",0.0297889787052811
"681","Pinnipeds","SmFlatfishes",0
"682","Pinnipeds","SummerFlounder",0.000142872799545713
"683","Pinnipeds","Windowpane",0.000571491198182851
"684","Pinnipeds","WinterFlounder",0.00685789437819421
"685","Pinnipeds","WinterSkate",0.00871524077228847
"686","Pinnipeds","WitchFlounder",0.0120727515616127
"687","Pinnipeds","YTFlounder",0.00250027399204997
"688","Pinnipeds","Barndoor",0
"689","Pinnipeds","BlackSeaBass",4.85604360753221e-05
"690","Pinnipeds","OtherSkates",0.0244501795639247
"691","Pinnipeds","AtlHalibut",0.00188912917933131
"692","Pinnipeds","Cod",0.246720270820669
"693","Pinnipeds","Detritus",0
"694","Pinnipeds","Discard",0
"695","Pinnipeds","GelZooplankton",0
"696","Pinnipeds","HMS",0
"697","Pinnipeds","LgCopepods",0
"698","Pinnipeds","Micronekton",0.00313569
"699","Pinnipeds","Macrobenthos",0.010824104
"700","Pinnipeds","OtherPelagics",0
"701","Pinnipeds","AtlScallop",0
"702","Pinnipeds","Megabenthos",0
"703","Pinnipeds","AmLobster",0
"704","Pinnipeds","Microzooplankton",0
"705","Pinnipeds","Odontocetes",0
"706","Pinnipeds","Phytoplankton",0
"707","Pinnipeds","Pinnipeds",0
"708","Pinnipeds","SeaBirds",0
"709","Pinnipeds","Sharks",0
"710","Pinnipeds","NShrimp",0.000940707
"711","Pinnipeds","OtherShrimps",0.002194983
"712","Pinnipeds","SmCopepods",0
"713","Pinnipeds","SmPelagics",0.208860455128205
"714","Pinnipeds","AtlHerring",0.108129930585106
"715","Pinnipeds","AtlMackerel",0.0216983138297872
"716","Pinnipeds","Butterfish",0.00614785558510638
"717","Pinnipeds","Mesopelagics",0.00164457051282051
"718","Pinnipeds","RiverHerring",0.0460479743589744
"719","Pinnipeds","Illex",0.059257401530343
"720","Pinnipeds","Loligo",0.00641088846965699
"721","Pinnipeds","OtherCephalopods",0
"722","HMS","Bacteria",0
"723","HMS","BaleenWhales",0
"724","HMS","AmPlaice",0
"725","HMS","Cusk",0
"726","HMS","Fourspot",0
"727","HMS","Haddock",0
"728","HMS","LittleSkate",0
"729","HMS","OceanPout",0
"730","HMS","OtherDemersals",0
"731","HMS","Redfish",0
"732","HMS","RedHake",0
"733","HMS","SmFlatfishes",0
"734","HMS","SummerFlounder",0
"735","HMS","Windowpane",0
"736","HMS","WinterFlounder",0
"737","HMS","WinterSkate",0
"738","HMS","WitchFlounder",0
"739","HMS","YTFlounder",0
"740","HMS","Barndoor",0
"741","HMS","BlackSeaBass",0
"742","HMS","OtherSkates",0
"743","HMS","AtlHalibut",0
"744","HMS","Cod",0
"745","HMS","Detritus",0
"746","HMS","Discard",0
"747","HMS","GelZooplankton",0.09437622
"748","HMS","HMS",0
"749","HMS","LgCopepods",0
"750","HMS","Micronekton",0
"751","HMS","Macrobenthos",0
"752","HMS","OtherPelagics",0
"753","HMS","AtlScallop",0
"754","HMS","Megabenthos",0
"755","HMS","AmLobster",0
"756","HMS","Microzooplankton",0
"757","HMS","Odontocetes",0
"758","HMS","Phytoplankton",0
"759","HMS","Pinnipeds",0
"760","HMS","SeaBirds",0
"761","HMS","Sharks",0
"762","HMS","NShrimp",0
"763","HMS","OtherShrimps",0
"764","HMS","SmCopepods",0
"765","HMS","SmPelagics",0.570386226282051
"766","HMS","AtlHerring",0.143289467819149
"767","HMS","AtlMackerel",0.0287537393617021
"768","HMS","Butterfish",0.00814689281914894
"769","HMS","Mesopelagics",0.00449123012820513
"770","HMS","RiverHerring",0.125754443589744
"771","HMS","Illex",0.0223804619525066
"772","HMS","Loligo",0.0024212780474934
"773","HMS","OtherCephalopods",0
"774","Sharks","Bacteria",0
"775","Sharks","BaleenWhales",0.01113548
"776","Sharks","AmPlaice",0.00746159498012493
"777","Sharks","Cusk",0.00314588432424759
"778","Sharks","Fourspot",7.90423197047132e-05
"779","Sharks","Haddock",0.0196815376064736
"780","Sharks","LittleSkate",0.000853657052810903
"781","Sharks","OceanPout",0.000600721629755821
"782","Sharks","OtherDemersals",0.0034462451391255
"783","Sharks","Redfish",0.00698734106189665
"784","Sharks","RedHake",0.00659212946337308
"785","Sharks","SmFlatfishes",0
"786","Sharks","SummerFlounder",3.16169278818853e-05
"787","Sharks","Windowpane",0.000126467711527541
"788","Sharks","WinterFlounder",0.00151761253833049
"789","Sharks","WinterSkate",0.001928632600795
"790","Sharks","WitchFlounder",0.00267163040601931
"791","Sharks","YTFlounder",0.000553296237932993
"792","Sharks","Barndoor",0
"793","Sharks","BlackSeaBass",0.000176578513379584
"794","Sharks","OtherSkates",0.0889072814866204
"795","Sharks","AtlHalibut",0.000592312917933131
"796","Sharks","Cod",0.0773560670820669
"797","Sharks","Detritus",0.05567741
"798","Sharks","Discard",0
"799","Sharks","GelZooplankton",0
"800","Sharks","HMS",0.01113548
"801","Sharks","LgCopepods",0.03340645
"802","Sharks","Micronekton",0
"803","Sharks","Macrobenthos",0.02227096
"804","Sharks","OtherPelagics",0.031213
"805","Sharks","AtlScallop",0
"806","Sharks","Megabenthos",0
"807","Sharks","AmLobster",0
"808","Sharks","Microzooplankton",0
"809","Sharks","Odontocetes",0.02227096
"810","Sharks","Phytoplankton",0
"811","Sharks","Pinnipeds",0.03340645
"812","Sharks","SeaBirds",0.03340645
"813","Sharks","Sharks",0.03340645
"814","Sharks","NShrimp",0
"815","Sharks","OtherShrimps",0
"816","Sharks","SmCopepods",0
"817","Sharks","SmPelagics",0.0675980822435897
"818","Sharks","AtlHerring",0.185956608776596
"819","Sharks","AtlMackerel",0.0373157074468085
"820","Sharks","Butterfish",0.0105727837765957
"821","Sharks","Mesopelagics",0.000356906474358974
"822","Sharks","RiverHerring",0.00999338128205128
"823","Sharks","Illex",0.160774019525066
"824","Sharks","Loligo",0.017393680474934
"825","Sharks","OtherCephalopods",0
"826","OtherShrimps","Bacteria",0.4473137
"827","OtherShrimps","BaleenWhales",0
"828","OtherShrimps","AmPlaice",0
"829","OtherShrimps","Cusk",0
"830","OtherShrimps","Fourspot",0
"831","OtherShrimps","Haddock",0
"832","OtherShrimps","LittleSkate",0
"833","OtherShrimps","OceanPout",0
"834","OtherShrimps","OtherDemersals",0
"835","OtherShrimps","Redfish",0
"836","OtherShrimps","RedHake",0
"837","OtherShrimps","SmFlatfishes",0
"838","OtherShrimps","SummerFlounder",0
"839","OtherShrimps","Windowpane",0
"840","OtherShrimps","WinterFlounder",0
"841","OtherShrimps","WinterSkate",0
"842","OtherShrimps","WitchFlounder",0
"843","OtherShrimps","YTFlounder",0
"844","OtherShrimps","Barndoor",0
"845","OtherShrimps","BlackSeaBass",0
"846","OtherShrimps","OtherSkates",0
"847","OtherShrimps","AtlHalibut",0
"848","OtherShrimps","Cod",0
"849","OtherShrimps","Detritus",0.21198369
"850","OtherShrimps","Discard",0
"851","OtherShrimps","GelZooplankton",0
"852","OtherShrimps","HMS",0
"853","OtherShrimps","LgCopepods",0
"854","OtherShrimps","Micronekton",0.1509684
"855","OtherShrimps","Macrobenthos",0.112991654
"856","OtherShrimps","OtherPelagics",0
"857","OtherShrimps","AtlScallop",0
"858","OtherShrimps","Megabenthos",0
"859","OtherShrimps","AmLobster",0
"860","OtherShrimps","Microzooplankton",0
"861","OtherShrimps","Odontocetes",0
"862","OtherShrimps","Phytoplankton",0.07548419
"863","OtherShrimps","Pinnipeds",0
"864","OtherShrimps","SeaBirds",0
"865","OtherShrimps","Sharks",0
"866","OtherShrimps","NShrimp",0.0003775146
"867","OtherShrimps","OtherShrimps",0.0008808674
"868","OtherShrimps","SmCopepods",0
"869","OtherShrimps","SmPelagics",0
"870","OtherShrimps","AtlHerring",0
"871","OtherShrimps","AtlMackerel",0
"872","OtherShrimps","Butterfish",0
"873","OtherShrimps","Mesopelagics",0
"874","OtherShrimps","RiverHerring",0
"875","OtherShrimps","Illex",0
"876","OtherShrimps","Loligo",0
"877","OtherShrimps","OtherCephalopods",0
"878","NShrimp","Bacteria",0.4473137
"879","NShrimp","BaleenWhales",0
"880","NShrimp","AmPlaice",0
"881","NShrimp","Cusk",0
"882","NShrimp","Fourspot",0
"883","NShrimp","Haddock",0
"884","NShrimp","LittleSkate",0
"885","NShrimp","OceanPout",0
"886","NShrimp","OtherDemersals",0
"887","NShrimp","Redfish",0
"888","NShrimp","RedHake",0
"889","NShrimp","SmFlatfishes",0
"890","NShrimp","SummerFlounder",0
"891","NShrimp","Windowpane",0
"892","NShrimp","WinterFlounder",0
"893","NShrimp","WinterSkate",0
"894","NShrimp","WitchFlounder",0
"895","NShrimp","YTFlounder",0
"896","NShrimp","Barndoor",0
"897","NShrimp","BlackSeaBass",0
"898","NShrimp","OtherSkates",0
"899","NShrimp","AtlHalibut",0
"900","NShrimp","Cod",0
"901","NShrimp","Detritus",0.21198369
"902","NShrimp","Discard",0
"903","NShrimp","GelZooplankton",0
"904","NShrimp","HMS",0
"905","NShrimp","LgCopepods",0
"906","NShrimp","Micronekton",0.1509684
"907","NShrimp","Macrobenthos",0.112991654
"908","NShrimp","OtherPelagics",0
"909","NShrimp","AtlScallop",0
"910","NShrimp","Megabenthos",0
"911","NShrimp","AmLobster",0
"912","NShrimp","Microzooplankton",0
"913","NShrimp","Odontocetes",0
"914","NShrimp","Phytoplankton",0.07548419
"915","NShrimp","Pinnipeds",0
"916","NShrimp","SeaBirds",0
"917","NShrimp","Sharks",0
"918","NShrimp","NShrimp",0.0003775146
"919","NShrimp","OtherShrimps",0.0008808674
"920","NShrimp","SmCopepods",0
"921","NShrimp","SmPelagics",0
"922","NShrimp","AtlHerring",0
"923","NShrimp","AtlMackerel",0
"924","NShrimp","Butterfish",0
"925","NShrimp","Mesopelagics",0
"926","NShrimp","RiverHerring",0
"927","NShrimp","Illex",0
"928","NShrimp","Loligo",0
"929","NShrimp","OtherCephalopods",0
"930","GelZooplankton","Bacteria",0.02000673
"931","GelZooplankton","BaleenWhales",0
"932","GelZooplankton","AmPlaice",0
"933","GelZooplankton","Cusk",0
"934","GelZooplankton","Fourspot",0
"935","GelZooplankton","Haddock",0
"936","GelZooplankton","LittleSkate",0
"937","GelZooplankton","OceanPout",0
"938","GelZooplankton","OtherDemersals",0
"939","GelZooplankton","Redfish",0
"940","GelZooplankton","RedHake",0
"941","GelZooplankton","SmFlatfishes",0
"942","GelZooplankton","SummerFlounder",0
"943","GelZooplankton","Windowpane",0
"944","GelZooplankton","WinterFlounder",0
"945","GelZooplankton","WinterSkate",0
"946","GelZooplankton","WitchFlounder",0
"947","GelZooplankton","YTFlounder",0
"948","GelZooplankton","Barndoor",0
"949","GelZooplankton","BlackSeaBass",0
"950","GelZooplankton","OtherSkates",0
"951","GelZooplankton","AtlHalibut",0
"952","GelZooplankton","Cod",0
"953","GelZooplankton","Detritus",0.1000336
"954","GelZooplankton","Discard",0
"955","GelZooplankton","GelZooplankton",0.04867304
"956","GelZooplankton","HMS",0
"957","GelZooplankton","LgCopepods",0.3601212
"958","GelZooplankton","Micronekton",0.004059562
"959","GelZooplankton","Macrobenthos",0
"960","GelZooplankton","OtherPelagics",0
"961","GelZooplankton","AtlScallop",0
"962","GelZooplankton","Megabenthos",0
"963","GelZooplankton","AmLobster",0
"964","GelZooplankton","Microzooplankton",0.05001682
"965","GelZooplankton","Odontocetes",0
"966","GelZooplankton","Phytoplankton",0.08602893
"967","GelZooplankton","Pinnipeds",0
"968","GelZooplankton","SeaBirds",0
"969","GelZooplankton","Sharks",0
"970","GelZooplankton","NShrimp",0
"971","GelZooplankton","OtherShrimps",0
"972","GelZooplankton","SmCopepods",0.3301111
"973","GelZooplankton","SmPelagics",0.000414036884615385
"974","GelZooplankton","AtlHerring",0.000285108428191489
"975","GelZooplankton","AtlMackerel",5.72123936170213e-05
"976","GelZooplankton","Butterfish",1.62101781914894e-05
"977","GelZooplankton","Mesopelagics",2.91603846153846e-06
"978","GelZooplankton","RiverHerring",8.16490769230769e-05
"979","GelZooplankton","Illex",8.28379947229551e-05
"980","GelZooplankton","Loligo",8.96200527704485e-06
"981","GelZooplankton","OtherCephalopods",0
"982","Microzooplankton","Bacteria",0.1971663
"983","Microzooplankton","BaleenWhales",0
"984","Microzooplankton","AmPlaice",0
"985","Microzooplankton","Cusk",0
"986","Microzooplankton","Fourspot",0
"987","Microzooplankton","Haddock",0
"988","Microzooplankton","LittleSkate",0
"989","Microzooplankton","OceanPout",0
"990","Microzooplankton","OtherDemersals",0
"991","Microzooplankton","Redfish",0
"992","Microzooplankton","RedHake",0
"993","Microzooplankton","SmFlatfishes",0
"994","Microzooplankton","SummerFlounder",0
"995","Microzooplankton","Windowpane",0
"996","Microzooplankton","WinterFlounder",0
"997","Microzooplankton","WinterSkate",0
"998","Microzooplankton","WitchFlounder",0
"999","Microzooplankton","YTFlounder",0
"1000","Microzooplankton","Barndoor",0
"1001","Microzooplankton","BlackSeaBass",0
"1002","Microzooplankton","OtherSkates",0
"1003","Microzooplankton","AtlHalibut",0
"1004","Microzooplankton","Cod",0
"1005","Microzooplankton","Detritus",0.4940658
"1006","Microzooplankton","Discard",0
"1007","Microzooplankton","GelZooplankton",0
"1008","Microzooplankton","HMS",0
"1009","Microzooplankton","LgCopepods",0
"1010","Microzooplankton","Micronekton",0
"1011","Microzooplankton","Macrobenthos",0
"1012","Microzooplankton","OtherPelagics",0
"1013","Microzooplankton","AtlScallop",0
"1014","Microzooplankton","Megabenthos",0
"1015","Microzooplankton","AmLobster",0
"1016","Microzooplankton","Microzooplankton",0.09702543
"1017","Microzooplankton","Odontocetes",0
"1018","Microzooplankton","Phytoplankton",0.2117425
"1019","Microzooplankton","Pinnipeds",0
"1020","Microzooplankton","SeaBirds",0
"1021","Microzooplankton","Sharks",0
"1022","Microzooplankton","NShrimp",0
"1023","Microzooplankton","OtherShrimps",0
"1024","Microzooplankton","SmCopepods",0
"1025","Microzooplankton","SmPelagics",0
"1026","Microzooplankton","AtlHerring",0
"1027","Microzooplankton","AtlMackerel",0
"1028","Microzooplankton","Butterfish",0
"1029","Microzooplankton","Mesopelagics",0
"1030","Microzooplankton","RiverHerring",0
"1031","Microzooplankton","Illex",0
"1032","Microzooplankton","Loligo",0
"1033","Microzooplankton","OtherCephalopods",0
"1034","Micronekton","Bacteria",0
"1035","Micronekton","BaleenWhales",0
"1036","Micronekton","AmPlaice",0
"1037","Micronekton","Cusk",0
"1038","Micronekton","Fourspot",0
"1039","Micronekton","Haddock",0
"1040","Micronekton","LittleSkate",0
"1041","Micronekton","OceanPout",0
"1042","Micronekton","OtherDemersals",0
"1043","Micronekton","Redfish",0
"1044","Micronekton","RedHake",0
"1045","Micronekton","SmFlatfishes",0
"1046","Micronekton","SummerFlounder",0
"1047","Micronekton","Windowpane",0
"1048","Micronekton","WinterFlounder",0
"1049","Micronekton","WinterSkate",0
"1050","Micronekton","WitchFlounder",0
"1051","Micronekton","YTFlounder",0
"1052","Micronekton","Barndoor",0
"1053","Micronekton","BlackSeaBass",0
"1054","Micronekton","OtherSkates",0
"1055","Micronekton","AtlHalibut",0
"1056","Micronekton","Cod",0
"1057","Micronekton","Detritus",0.184
"1058","Micronekton","Discard",0
"1059","Micronekton","GelZooplankton",0
"1060","Micronekton","HMS",0
"1061","Micronekton","LgCopepods",0.3664
"1062","Micronekton","Micronekton",0.0464
"1063","Micronekton","Macrobenthos",0
"1064","Micronekton","OtherPelagics",0
"1065","Micronekton","AtlScallop",0
"1066","Micronekton","Megabenthos",0
"1067","Micronekton","AmLobster",0
"1068","Micronekton","Microzooplankton",0
"1069","Micronekton","Odontocetes",0
"1070","Micronekton","Phytoplankton",0.1824
"1071","Micronekton","Pinnipeds",0
"1072","Micronekton","SeaBirds",0
"1073","Micronekton","Sharks",0
"1074","Micronekton","NShrimp",0
"1075","Micronekton","OtherShrimps",0
"1076","Micronekton","SmCopepods",0.2208001
"1077","Micronekton","SmPelagics",0
"1078","Micronekton","AtlHerring",0
"1079","Micronekton","AtlMackerel",0
"1080","Micronekton","Butterfish",0
"1081","Micronekton","Mesopelagics",0
"1082","Micronekton","RiverHerring",0
"1083","Micronekton","Illex",0
"1084","Micronekton","Loligo",0
"1085","Micronekton","OtherCephalopods",0
"1086","OtherDemersals","Bacteria",0
